Country code,Country name,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960
TUR,TURKEY,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,769630.0,
TUV,TUVALU,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,
TZA,"TANZANIA, UNITED REPUBLIC OF",885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,885800.0,
UGA,UGANDA,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,199810.0,
UKR,UKRAINE,579320.0,579320.0,579320.0,579320.0,579320.0,579320.0,579320.0,579330.0,579360.0,579380.0,579340.0,579340.0,579340.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,579350.0,
URY,URUGUAY,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,175020.0,
USA,UNITED STATES,9147420.0,9147420.0,9147420.0,9147420.0,9147420.0,9147420.0,9147420.0,9161920.0,9161920.0,9161920.0,9161920.0,9161920.0,9161920.0,9161920.0,9161920.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,
UZB,UZBEKISTAN,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,425400.0,
VCT,SAINT VINCENT AND THE GRENADINES,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,
VEN,VENEZUELA,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,882050.0,
VIR,VIRGIN ISLANDS (U.S.),350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,
VNM,VIET NAM,310070.0,310070.0,310070.0,310070.0,310070.0,310070.0,310070.0,310070.0,310070.0,310070.0,310070.0,310070.0,310550.0,311090.0,311060.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,325490.0,
VUT,VANUATU,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,12190.0,
WSM,SAMOA,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,2830.0,
YEM,YEMEN,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,527970.0,
ZAF,SOUTH AFRICA,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,1213090.0,
ZMB,ZAMBIA,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,743390.0,
ZWE,ZIMBABWE,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,386850.0,
